ID Consumidor,Gênero,Estado civil,Pets,Bairro
10186,M,Solteiro(a),2,Itaquera
43,F,Solteiro(a),2,Itaquera
79,F,Solteiro(a),2,Itaquera
126,F,Solteiro(a),2,Itaquera
148,F,Solteiro(a),2,Itaquera
216,F,Solteiro(a),2,Itaquera
329,F,Solteiro(a),2,Itaquera
373,F,Solteiro(a),2,Itaquera
446,F,Solteiro(a),2,Itaquera
524,F,Solteiro(a),2,Itaquera
551,F,Solteiro(a),2,Itaquera
664,F,Solteiro(a),2,Itaquera
669,F,Solteiro(a),2,Itaquera
790,F,Solteiro(a),2,Itaquera
803,F,Solteiro(a),2,Itaquera
817,F,Solteiro(a),2,Itaquera
819,F,Solteiro(a),2,Itaquera
852,F,Solteiro(a),2,Itaquera
1058,F,Solteiro(a),2,Itaquera
1245,F,Solteiro(a),2,Itaquera
1249,F,Solteiro(a),2,Itaquera
1339,F,Solteiro(a),2,Itaquera
1481,F,Solteiro(a),2,Itaquera
1548,F,Solteiro(a),2,Itaquera
2090,F,Solteiro(a),2,Itaquera
2228,F,Solteiro(a),2,Itaquera
2280,F,Solteiro(a),2,Itaquera
2619,F,Solteiro(a),2,Itaquera
2636,F,Solteiro(a),2,Itaquera
2799,F,Solteiro(a),2,Itaquera
2869,F,Solteiro(a),2,Itaquera
2966,F,Solteiro(a),2,Itaquera
3003,F,Solteiro(a),2,Itaquera
3024,F,Solteiro(a),2,Itaquera
3127,F,Solteiro(a),2,Itaquera
3131,F,Solteiro(a),2,Itaquera
3143,F,Solteiro(a),2,Itaquera
3243,F,Solteiro(a),2,Itaquera
3245,F,Solteiro(a),2,Itaquera
3283,F,Solteiro(a),2,Itaquera
3336,F,Solteiro(a),2,Itaquera
3397,F,Solteiro(a),2,Itaquera
3480,F,Solteiro(a),2,Itaquera
3667,F,Solteiro(a),2,Itaquera
3759,F,Solteiro(a),2,Itaquera
3799,F,Solteiro(a),2,Itaquera
3932,F,Solteiro(a),2,Itaquera
3937,F,Solteiro(a),2,Itaquera
3977,F,Solteiro(a),2,Itaquera
4232,F,Solteiro(a),2,Itaquera
4253,F,Solteiro(a),2,Itaquera
4340,F,Solteiro(a),2,Itaquera
4357,F,Solteiro(a),2,Itaquera
4445,F,Solteiro(a),2,Itaquera
4597,F,Solteiro(a),2,Itaquera
4657,F,Solteiro(a),2,Itaquera
4658,F,Solteiro(a),2,Itaquera
4663,F,Solteiro(a),2,Itaquera
4686,F,Solteiro(a),2,Itaquera
4691,F,Solteiro(a),2,Itaquera
4876,F,Solteiro(a),2,Itaquera
5125,F,Solteiro(a),2,Itaquera
5366,F,Solteiro(a),2,Itaquera
5452,F,Solteiro(a),2,Itaquera
5489,F,Solteiro(a),2,Itaquera
5614,F,Solteiro(a),2,Itaquera
5655,F,Solteiro(a),2,Itaquera
5685,F,Solteiro(a),2,Itaquera
5855,F,Solteiro(a),2,Itaquera
5868,F,Solteiro(a),2,Itaquera
5971,F,Solteiro(a),2,Itaquera
6056,F,Solteiro(a),2,Itaquera
6134,F,Solteiro(a),2,Itaquera
6163,F,Solteiro(a),2,Itaquera
6297,F,Solteiro(a),2,Itaquera
6306,F,Solteiro(a),2,Itaquera
6359,F,Solteiro(a),2,Itaquera
6457,F,Solteiro(a),2,Itaquera
6522,F,Solteiro(a),2,Itaquera
6634,F,Solteiro(a),2,Itaquera
6646,F,Solteiro(a),2,Itaquera
6838,F,Solteiro(a),2,Itaquera
6932,F,Solteiro(a),2,Itaquera
7046,F,Solteiro(a),2,Itaquera
7262,F,Solteiro(a),2,Itaquera
7343,F,Solteiro(a),2,Itaquera
7365,F,Solteiro(a),2,Itaquera
7535,F,Solteiro(a),2,Itaquera
7580,F,Solteiro(a),2,Itaquera
7621,F,Solteiro(a),2,Itaquera
7670,F,Solteiro(a),2,Itaquera
7694,F,Solteiro(a),2,Itaquera
7752,F,Solteiro(a),2,Itaquera
7842,F,Solteiro(a),2,Itaquera
8089,F,Solteiro(a),2,Itaquera
8094,F,Solteiro(a),2,Itaquera
8116,F,Solteiro(a),2,Itaquera
8599,F,Solteiro(a),2,Itaquera
8601,F,Solteiro(a),2,Itaquera
8782,F,Solteiro(a),2,Itaquera
8969,F,Solteiro(a),2,Itaquera
9111,F,Solteiro(a),2,Itaquera
9228,F,Solteiro(a),2,Itaquera
9248,F,Solteiro(a),2,Itaquera
9275,F,Solteiro(a),2,Itaquera
9353,F,Solteiro(a),2,Itaquera
9396,F,Solteiro(a),2,Itaquera
9504,F,Solteiro(a),2,Itaquera
9556,F,Solteiro(a),2,Itaquera
9623,F,Solteiro(a),2,Itaquera
9746,F,Solteiro(a),2,Itaquera
9760,F,Solteiro(a),2,Itaquera
9776,F,Solteiro(a),2,Itaquera
9782,F,Solteiro(a),2,Itaquera
9825,F,Solteiro(a),2,Itaquera
10268,F,Solteiro(a),2,Itaquera
93,F,Casado(a),5,Itaquera
440,F,Casado(a),5,Itaquera
493,F,Casado(a),5,Itaquera
745,F,Casado(a),5,Itaquera
782,F,Casado(a),5,Itaquera
788,F,Casado(a),5,Itaquera
863,F,Casado(a),5,Itaquera
879,F,Casado(a),5,Itaquera
1285,M,Casado(a),5,Itaquera
1345,F,Casado(a),5,Itaquera
1628,M,Casado(a),5,Itaquera
1681,F,Casado(a),5,Itaquera
1731,F,Casado(a),5,Itaquera
1983,M,Casado(a),5,Itaquera
2035,F,Casado(a),5,Itaquera
2208,F,Casado(a),5,Itaquera
2311,M,Casado(a),5,Itaquera
2318,M,Casado(a),5,Itaquera
2435,F,Casado(a),5,Itaquera
2441,M,Casado(a),5,Itaquera
2757,M,Casado(a),5,Itaquera
2813,F,Casado(a),5,Itaquera
2856,F,Casado(a),5,Itaquera
2916,M,Casado(a),5,Itaquera
3207,M,Casado(a),5,Itaquera
3268,F,Casado(a),5,Itaquera
3289,M,Casado(a),5,Itaquera
3373,F,Casado(a),5,Itaquera
3589,M,Casado(a),5,Itaquera
3695,M,Casado(a),5,Itaquera
3838,M,Casado(a),5,Itaquera
3890,M,Casado(a),5,Itaquera
3918,M,Casado(a),5,Itaquera
4016,F,Casado(a),5,Itaquera
4204,M,Casado(a),5,Itaquera
4321,M,Casado(a),5,Itaquera
4583,F,Casado(a),5,Itaquera
4642,M,Casado(a),5,Itaquera
4667,M,Casado(a),5,Itaquera
4841,F,Casado(a),5,Itaquera
4948,M,Casado(a),5,Itaquera
5016,M,Casado(a),5,Itaquera
5056,F,Casado(a),5,Itaquera
5289,F,Casado(a),5,Itaquera
5398,F,Casado(a),5,Itaquera
5435,M,Casado(a),5,Itaquera
5518,M,Casado(a),5,Itaquera
5590,M,Casado(a),5,Itaquera
5760,F,Casado(a),5,Itaquera
5913,F,Casado(a),5,Itaquera
5924,M,Casado(a),5,Itaquera
5962,F,Casado(a),5,Itaquera
5978,M,Casado(a),5,Itaquera
6138,F,Casado(a),5,Itaquera
6182,F,Casado(a),5,Itaquera
6204,F,Casado(a),5,Itaquera
6261,M,Casado(a),5,Itaquera
6284,F,Casado(a),5,Itaquera
6299,F,Casado(a),5,Itaquera
6347,F,Casado(a),5,Itaquera
6511,M,Casado(a),5,Itaquera
6528,F,Casado(a),5,Itaquera
6621,M,Casado(a),5,Itaquera
6659,F,Casado(a),5,Itaquera
6665,M,Casado(a),5,Itaquera
6683,F,Casado(a),5,Itaquera
6866,F,Casado(a),5,Itaquera
6870,M,Casado(a),5,Itaquera
7099,M,Casado(a),5,Itaquera
7129,M,Casado(a),5,Itaquera
7139,M,Casado(a),5,Itaquera
7148,M,Casado(a),5,Itaquera
7269,F,Casado(a),5,Itaquera
7523,M,Casado(a),5,Itaquera
7607,F,Casado(a),5,Itaquera
7646,M,Casado(a),5,Itaquera
7823,F,Casado(a),5,Itaquera
7841,M,Casado(a),5,Itaquera
7845,F,Casado(a),5,Itaquera
8137,M,Casado(a),5,Itaquera
8175,M,Casado(a),5,Itaquera
8296,M,Casado(a),5,Itaquera
8304,F,Casado(a),5,Itaquera
8597,M,Casado(a),5,Itaquera
8622,F,Casado(a),5,Itaquera
8887,F,Casado(a),5,Itaquera
8975,F,Casado(a),5,Itaquera
8994,M,Casado(a),5,Itaquera
9163,F,Casado(a),5,Itaquera
9271,M,Casado(a),5,Itaquera
9327,M,Casado(a),5,Itaquera
9455,M,Casado(a),5,Itaquera
9473,F,Casado(a),5,Itaquera
9758,F,Casado(a),5,Itaquera
9837,M,Casado(a),5,Itaquera
9892,M,Casado(a),5,Itaquera
10106,M,Casado(a),5,Itaquera
10131,F,Casado(a),5,Itaquera
10190,M,Casado(a),5,Itaquera
10262,F,Casado(a),5,Itaquera
10280,F,Casado(a),5,Itaquera
45,F,Solteiro(a),5,Itaquera
335,F,Solteiro(a),5,Itaquera
676,F,Solteiro(a),5,Itaquera
780,F,Solteiro(a),5,Itaquera
994,M,Solteiro(a),5,Itaquera
1073,M,Solteiro(a),5,Itaquera
1130,M,Solteiro(a),5,Itaquera
1154,F,Solteiro(a),5,Itaquera
1161,M,Solteiro(a),5,Itaquera
1322,M,Solteiro(a),5,Itaquera
1328,M,Solteiro(a),5,Itaquera
1337,M,Solteiro(a),5,Itaquera
1602,F,Solteiro(a),5,Itaquera
1941,F,Solteiro(a),5,Itaquera
1995,F,Solteiro(a),5,Itaquera
2106,M,Solteiro(a),5,Itaquera
2211,F,Solteiro(a),5,Itaquera
2244,F,Solteiro(a),5,Itaquera
2412,M,Solteiro(a),5,Itaquera
2572,M,Solteiro(a),5,Itaquera
2770,F,Solteiro(a),5,Itaquera
2968,M,Solteiro(a),5,Itaquera
2973,M,Solteiro(a),5,Itaquera
3130,F,Solteiro(a),5,Itaquera
3415,M,Solteiro(a),5,Itaquera
3634,M,Solteiro(a),5,Itaquera
3731,F,Solteiro(a),5,Itaquera
3898,F,Solteiro(a),5,Itaquera
3950,F,Solteiro(a),5,Itaquera
4045,M,Solteiro(a),5,Itaquera
4283,M,Solteiro(a),5,Itaquera
4465,M,Solteiro(a),5,Itaquera
4573,M,Solteiro(a),5,Itaquera
4712,M,Solteiro(a),5,Itaquera
4892,M,Solteiro(a),5,Itaquera
4951,M,Solteiro(a),5,Itaquera
5026,M,Solteiro(a),5,Itaquera
5241,F,Solteiro(a),5,Itaquera
5244,F,Solteiro(a),5,Itaquera
5280,F,Solteiro(a),5,Itaquera
5335,M,Solteiro(a),5,Itaquera
5782,M,Solteiro(a),5,Itaquera
5792,M,Solteiro(a),5,Itaquera
5896,F,Solteiro(a),5,Itaquera
5941,M,Solteiro(a),5,Itaquera
6145,F,Solteiro(a),5,Itaquera
6180,M,Solteiro(a),5,Itaquera
6560,F,Solteiro(a),5,Itaquera
6715,M,Solteiro(a),5,Itaquera
6945,M,Solteiro(a),5,Itaquera
7018,M,Solteiro(a),5,Itaquera
7127,M,Solteiro(a),5,Itaquera
7444,M,Solteiro(a),5,Itaquera
7556,F,Solteiro(a),5,Itaquera
7589,F,Solteiro(a),5,Itaquera
7733,M,Solteiro(a),5,Itaquera
7791,M,Solteiro(a),5,Itaquera
7797,M,Solteiro(a),5,Itaquera
7830,M,Solteiro(a),5,Itaquera
7897,M,Solteiro(a),5,Itaquera
7997,F,Solteiro(a),5,Itaquera
8154,F,Solteiro(a),5,Itaquera
8329,M,Solteiro(a),5,Itaquera
8359,F,Solteiro(a),5,Itaquera
8487,F,Solteiro(a),5,Itaquera
8504,F,Solteiro(a),5,Itaquera
8663,M,Solteiro(a),5,Itaquera
9087,F,Solteiro(a),5,Itaquera
9088,F,Solteiro(a),5,Itaquera
9208,F,Solteiro(a),5,Itaquera
9272,F,Solteiro(a),5,Itaquera
9286,M,Solteiro(a),5,Itaquera
9317,F,Solteiro(a),5,Itaquera
9417,M,Solteiro(a),5,Itaquera
9564,M,Solteiro(a),5,Itaquera
9569,M,Solteiro(a),5,Itaquera
9611,F,Solteiro(a),5,Itaquera
9747,M,Solteiro(a),5,Itaquera
9867,F,Solteiro(a),5,Itaquera
9900,M,Solteiro(a),5,Itaquera
10058,F,Solteiro(a),5,Itaquera
10152,M,Solteiro(a),5,Itaquera
10174,M,Solteiro(a),5,Itaquera
924,M,Casado(a),5,Guaianases
1083,M,Casado(a),5,Guaianases
1241,M,Solteiro(a),5,Guaianases
1338,M,Solteiro(a),5,Guaianases
1547,M,Solteiro(a),5,Guaianases
1565,M,Casado(a),5,Guaianases
1737,M,Casado(a),5,Guaianases
1770,M,Solteiro(a),5,Guaianases
1887,M,Casado(a),5,Guaianases
1979,M,Solteiro(a),5,Guaianases
2053,M,Solteiro(a),5,Guaianases
2204,M,Solteiro(a),5,Guaianases
2460,M,Solteiro(a),5,Guaianases
2673,M,Casado(a),5,Guaianases
2924,M,Solteiro(a),5,Guaianases
3041,M,Solteiro(a),5,Guaianases
3412,M,Solteiro(a),5,Guaianases
3527,M,Solteiro(a),5,Guaianases
3797,M,Casado(a),5,Guaianases
3828,M,Casado(a),5,Guaianases
3893,M,Casado(a),5,Guaianases
4116,M,Casado(a),5,Guaianases
4273,M,Casado(a),5,Guaianases
4295,M,Solteiro(a),5,Guaianases
4386,M,Solteiro(a),5,Guaianases
4463,M,Solteiro(a),5,Guaianases
4824,M,Solteiro(a),5,Guaianases
4836,M,Solteiro(a),5,Guaianases
4953,M,Solteiro(a),5,Guaianases
5103,M,Solteiro(a),5,Guaianases
5631,M,Solteiro(a),5,Guaianases
5766,M,Casado(a),5,Guaianases
5900,M,Casado(a),5,Guaianases
6044,M,Solteiro(a),5,Guaianases
6194,M,Casado(a),5,Guaianases
6496,M,Casado(a),5,Guaianases
6703,M,Solteiro(a),5,Guaianases
6841,M,Casado(a),5,Guaianases
6861,M,Solteiro(a),5,Guaianases
6999,M,Solteiro(a),5,Guaianases
7001,M,Casado(a),5,Guaianases
7301,M,Casado(a),5,Guaianases
7310,M,Casado(a),5,Guaianases
7341,M,Solteiro(a),5,Guaianases
7348,M,Casado(a),5,Guaianases
7384,M,Solteiro(a),5,Guaianases
7541,M,Casado(a),5,Guaianases
7547,M,Solteiro(a),5,Guaianases
7662,M,Casado(a),5,Guaianases
7814,M,Casado(a),5,Guaianases
7836,M,Solteiro(a),5,Guaianases
7942,M,Solteiro(a),5,Guaianases
8117,M,Solteiro(a),5,Guaianases
8477,M,Solteiro(a),5,Guaianases
8797,M,Casado(a),5,Guaianases
8897,M,Solteiro(a),5,Guaianases
9013,M,Casado(a),5,Guaianases
9116,M,Solteiro(a),5,Guaianases
9397,M,Casado(a),5,Guaianases
9631,M,Casado(a),5,Guaianases
9815,M,Casado(a),5,Guaianases
225,F,Solteiro(a),5,Guaianases
260,F,Casado(a),5,Guaianases
301,F,Casado(a),5,Guaianases
478,F,Casado(a),5,Guaianases
538,F,Solteiro(a),5,Guaianases
647,F,Casado(a),5,Guaianases
690,F,Solteiro(a),5,Guaianases
740,F,Solteiro(a),5,Guaianases
820,F,Solteiro(a),5,Guaianases
856,F,Casado(a),5,Guaianases
976,F,Casado(a),5,Guaianases
1146,F,Casado(a),5,Guaianases
1170,F,Solteiro(a),5,Guaianases
1195,F,Solteiro(a),5,Guaianases
1357,F,Solteiro(a),5,Guaianases
1428,F,Solteiro(a),5,Guaianases
1444,F,Casado(a),5,Guaianases
1469,F,Casado(a),5,Guaianases
1669,F,Casado(a),5,Guaianases
1754,F,Solteiro(a),5,Guaianases
1785,F,Solteiro(a),5,Guaianases
2034,F,Casado(a),5,Guaianases
2384,F,Casado(a),5,Guaianases
2665,F,Solteiro(a),5,Guaianases
2687,F,Solteiro(a),5,Guaianases
2791,F,Casado(a),5,Guaianases
2896,F,Solteiro(a),5,Guaianases
3066,F,Solteiro(a),5,Guaianases
3139,F,Solteiro(a),5,Guaianases
3179,F,Casado(a),5,Guaianases
3434,F,Solteiro(a),5,Guaianases
3458,F,Solteiro(a),5,Guaianases
3787,F,Solteiro(a),5,Guaianases
4026,F,Casado(a),5,Guaianases
4051,F,Casado(a),5,Guaianases
4175,F,Casado(a),5,Guaianases
4211,F,Solteiro(a),5,Guaianases
4220,F,Casado(a),5,Guaianases
4226,F,Casado(a),5,Guaianases
4476,F,Solteiro(a),5,Guaianases
4595,F,Solteiro(a),5,Guaianases
4750,F,Solteiro(a),5,Guaianases
4763,F,Casado(a),5,Guaianases
4774,F,Casado(a),5,Guaianases
4784,F,Casado(a),5,Guaianases
4864,F,Casado(a),5,Guaianases
5185,F,Casado(a),5,Guaianases
5543,F,Solteiro(a),5,Guaianases
5572,F,Solteiro(a),5,Guaianases
6107,F,Casado(a),5,Guaianases
6501,F,Solteiro(a),5,Guaianases
6527,F,Solteiro(a),5,Guaianases
6573,F,Casado(a),5,Guaianases
6741,F,Casado(a),5,Guaianases
6822,F,Solteiro(a),5,Guaianases
6912,F,Casado(a),5,Guaianases
7123,F,Solteiro(a),5,Guaianases
7134,F,Casado(a),5,Guaianases
7154,F,Casado(a),5,Guaianases
7236,F,Solteiro(a),5,Guaianases
7387,F,Casado(a),5,Guaianases
7810,F,Solteiro(a),5,Guaianases
7930,F,Casado(a),5,Guaianases
8041,F,Casado(a),5,Guaianases
8063,F,Solteiro(a),5,Guaianases
8322,F,Solteiro(a),5,Guaianases
8363,F,Casado(a),5,Guaianases
8522,F,Casado(a),5,Guaianases
8697,F,Solteiro(a),5,Guaianases
8907,F,Casado(a),5,Guaianases
9040,F,Solteiro(a),5,Guaianases
9167,F,Solteiro(a),5,Guaianases
9343,F,Casado(a),5,Guaianases
9510,F,Solteiro(a),5,Guaianases
9533,F,Casado(a),5,Guaianases
9535,F,Casado(a),5,Guaianases
9536,F,Casado(a),5,Guaianases
9719,F,Solteiro(a),5,Guaianases
9797,F,Casado(a),5,Guaianases
9928,F,Solteiro(a),5,Guaianases
10133,F,Casado(a),5,Guaianases
1005,M,Solteiro(a),2,Guaianases
1084,M,Casado(a),2,Guaianases
1191,M,Solteiro(a),2,Guaianases
1235,M,Solteiro(a),2,Guaianases
1412,M,Casado(a),2,Guaianases
1430,M,Solteiro(a),2,Guaianases
1567,M,Casado(a),2,Guaianases
1587,M,Casado(a),2,Guaianases
1594,M,Casado(a),2,Guaianases
1596,M,Casado(a),2,Guaianases
1690,M,Casado(a),2,Guaianases
1999,M,Casado(a),2,Guaianases
2294,M,Solteiro(a),2,Guaianases
2355,M,Casado(a),2,Guaianases
2359,M,Casado(a),2,Guaianases
2376,M,Solteiro(a),2,Guaianases
2496,M,Solteiro(a),2,Guaianases
2513,M,Solteiro(a),2,Guaianases
2535,M,Casado(a),2,Guaianases
2553,M,Casado(a),2,Guaianases
2556,M,Casado(a),2,Guaianases
2568,M,Casado(a),2,Guaianases
2570,M,Casado(a),2,Guaianases
2623,M,Casado(a),2,Guaianases
2882,M,Solteiro(a),2,Guaianases
3033,M,Solteiro(a),2,Guaianases
3193,M,Solteiro(a),2,Guaianases
3210,M,Solteiro(a),2,Guaianases
3442,M,Casado(a),2,Guaianases
3448,M,Casado(a),2,Guaianases
3640,M,Solteiro(a),2,Guaianases
3642,M,Casado(a),2,Guaianases
3711,M,Solteiro(a),2,Guaianases
3735,M,Solteiro(a),2,Guaianases
3742,M,Casado(a),2,Guaianases
3826,M,Casado(a),2,Guaianases
3878,M,Casado(a),2,Guaianases
3986,M,Casado(a),2,Guaianases
4075,M,Casado(a),2,Guaianases
4096,M,Solteiro(a),2,Guaianases
4334,M,Solteiro(a),2,Guaianases
4370,M,Solteiro(a),2,Guaianases
4397,M,Solteiro(a),2,Guaianases
4417,M,Casado(a),2,Guaianases
4693,M,Solteiro(a),2,Guaianases
4771,M,Solteiro(a),2,Guaianases
4791,M,Casado(a),2,Guaianases
4903,M,Casado(a),2,Guaianases
4915,M,Solteiro(a),2,Guaianases
5320,M,Casado(a),2,Guaianases
5339,M,Casado(a),2,Guaianases
5360,M,Solteiro(a),2,Guaianases
5542,M,Solteiro(a),2,Guaianases
5611,M,Casado(a),2,Guaianases
5733,M,Casado(a),2,Guaianases
5781,M,Casado(a),2,Guaianases
5801,M,Solteiro(a),2,Guaianases
5835,M,Solteiro(a),2,Guaianases
5875,M,Solteiro(a),2,Guaianases
5898,M,Solteiro(a),2,Guaianases
5944,M,Solteiro(a),2,Guaianases
5967,M,Solteiro(a),2,Guaianases
5973,M,Casado(a),2,Guaianases
6009,M,Solteiro(a),2,Guaianases
6273,M,Solteiro(a),2,Guaianases
6311,M,Solteiro(a),2,Guaianases
6320,M,Casado(a),2,Guaianases
6348,M,Casado(a),2,Guaianases
6406,M,Casado(a),2,Guaianases
6460,M,Casado(a),2,Guaianases
6642,M,Casado(a),2,Guaianases
6766,M,Solteiro(a),2,Guaianases
6772,M,Solteiro(a),2,Guaianases
6832,M,Solteiro(a),2,Guaianases
6835,M,Casado(a),2,Guaianases
6844,M,Solteiro(a),2,Guaianases
6972,M,Casado(a),2,Guaianases
7014,M,Casado(a),2,Guaianases
7112,M,Solteiro(a),2,Guaianases
7131,M,Solteiro(a),2,Guaianases
7185,M,Solteiro(a),2,Guaianases
7220,M,Casado(a),2,Guaianases
7247,M,Solteiro(a),2,Guaianases
7323,M,Solteiro(a),2,Guaianases
7362,M,Solteiro(a),2,Guaianases
7377,M,Casado(a),2,Guaianases
7401,M,Casado(a),2,Guaianases
7449,M,Casado(a),2,Guaianases
7490,M,Solteiro(a),2,Guaianases
7555,M,Casado(a),2,Guaianases
7567,M,Casado(a),2,Guaianases
7595,M,Casado(a),2,Guaianases
7596,M,Solteiro(a),2,Guaianases
7702,M,Solteiro(a),2,Guaianases
7849,M,Casado(a),2,Guaianases
7887,M,Solteiro(a),2,Guaianases
7893,M,Casado(a),2,Guaianases
8114,M,Casado(a),2,Guaianases
8271,M,Casado(a),2,Guaianases
8451,M,Solteiro(a),2,Guaianases
8499,M,Solteiro(a),2,Guaianases
8558,M,Solteiro(a),2,Guaianases
8570,M,Solteiro(a),2,Guaianases
8786,M,Casado(a),2,Guaianases
8849,M,Solteiro(a),2,Guaianases
8911,M,Casado(a),2,Guaianases
8915,M,Solteiro(a),2,Guaianases
8947,M,Solteiro(a),2,Guaianases
8960,M,Casado(a),2,Guaianases
9057,M,Casado(a),2,Guaianases
9080,M,Solteiro(a),2,Guaianases
9281,M,Solteiro(a),2,Guaianases
9331,M,Solteiro(a),2,Guaianases
9335,M,Casado(a),2,Guaianases
9551,M,Casado(a),2,Guaianases
9656,M,Casado(a),2,Guaianases
9795,M,Solteiro(a),2,Guaianases
9819,M,Casado(a),2,Guaianases
9992,M,Solteiro(a),2,Guaianases
10099,M,Casado(a),2,Guaianases
10233,M,Casado(a),2,Guaianases
140,F,Casado(a),2,Guaianases
235,F,Casado(a),2,Guaianases
481,F,Casado(a),2,Guaianases
526,F,Casado(a),2,Guaianases
621,F,Casado(a),2,Guaianases
741,F,Casado(a),2,Guaianases
781,F,Casado(a),2,Guaianases
850,F,Casado(a),2,Guaianases
985,F,Casado(a),2,Guaianases
1132,F,Casado(a),2,Guaianases
1787,F,Casado(a),2,Guaianases
1926,F,Casado(a),2,Guaianases
2024,F,Casado(a),2,Guaianases
2201,F,Casado(a),2,Guaianases
2220,F,Casado(a),2,Guaianases
2512,F,Casado(a),2,Guaianases
2613,F,Casado(a),2,Guaianases
2723,F,Casado(a),2,Guaianases
3293,F,Casado(a),2,Guaianases
3311,F,Casado(a),2,Guaianases
3390,F,Casado(a),2,Guaianases
3436,F,Casado(a),2,Guaianases
3593,F,Casado(a),2,Guaianases
3639,F,Casado(a),2,Guaianases
3718,F,Casado(a),2,Guaianases
4105,F,Casado(a),2,Guaianases
4149,F,Casado(a),2,Guaianases
4185,F,Casado(a),2,Guaianases
4230,F,Casado(a),2,Guaianases
4256,F,Casado(a),2,Guaianases
4579,F,Casado(a),2,Guaianases
4707,F,Casado(a),2,Guaianases
4942,F,Casado(a),2,Guaianases
5216,F,Casado(a),2,Guaianases
5331,F,Casado(a),2,Guaianases
5340,F,Casado(a),2,Guaianases
5346,F,Casado(a),2,Guaianases
5694,F,Casado(a),2,Guaianases
5768,F,Casado(a),2,Guaianases
5774,F,Casado(a),2,Guaianases
6133,F,Casado(a),2,Guaianases
6148,F,Casado(a),2,Guaianases
6190,F,Casado(a),2,Guaianases
6534,F,Casado(a),2,Guaianases
6947,F,Casado(a),2,Guaianases
7202,F,Casado(a),2,Guaianases
7266,F,Casado(a),2,Guaianases
7366,F,Casado(a),2,Guaianases
7519,F,Casado(a),2,Guaianases
7717,F,Casado(a),2,Guaianases
7914,F,Casado(a),2,Guaianases
7964,F,Casado(a),2,Guaianases
8134,F,Casado(a),2,Guaianases
8342,F,Casado(a),2,Guaianases
8370,F,Casado(a),2,Guaianases
8374,F,Casado(a),2,Guaianases
8471,F,Casado(a),2,Guaianases
8629,F,Casado(a),2,Guaianases
8737,F,Casado(a),2,Guaianases
9102,F,Casado(a),2,Guaianases
9225,F,Casado(a),2,Guaianases
9263,F,Casado(a),2,Guaianases
9488,F,Casado(a),2,Guaianases
9644,F,Casado(a),2,Guaianases
10020,F,Casado(a),2,Guaianases
20,F,Solteiro(a),2,Guaianases
81,F,Solteiro(a),2,Guaianases
118,F,Solteiro(a),2,Guaianases
165,F,Solteiro(a),2,Guaianases
226,F,Solteiro(a),2,Guaianases
366,F,Solteiro(a),2,Guaianases
376,F,Solteiro(a),2,Guaianases
573,F,Solteiro(a),2,Guaianases
574,F,Solteiro(a),2,Guaianases
834,F,Solteiro(a),2,Guaianases
983,F,Solteiro(a),2,Guaianases
1070,F,Solteiro(a),2,Guaianases
1159,F,Solteiro(a),2,Guaianases
1268,F,Solteiro(a),2,Guaianases
1312,F,Solteiro(a),2,Guaianases
1317,F,Solteiro(a),2,Guaianases
1457,F,Solteiro(a),2,Guaianases
1636,F,Solteiro(a),2,Guaianases
1942,F,Solteiro(a),2,Guaianases
1972,F,Solteiro(a),2,Guaianases
2071,F,Solteiro(a),2,Guaianases
2397,F,Solteiro(a),2,Guaianases
2605,F,Solteiro(a),2,Guaianases
2694,F,Solteiro(a),2,Guaianases
2725,F,Solteiro(a),2,Guaianases
3081,F,Solteiro(a),2,Guaianases
3218,F,Solteiro(a),2,Guaianases
3288,F,Solteiro(a),2,Guaianases
3404,F,Solteiro(a),2,Guaianases
3441,F,Solteiro(a),2,Guaianases
3626,F,Solteiro(a),2,Guaianases
3782,F,Solteiro(a),2,Guaianases
3801,F,Solteiro(a),2,Guaianases
3816,F,Solteiro(a),2,Guaianases
4011,F,Solteiro(a),2,Guaianases
4078,F,Solteiro(a),2,Guaianases
4094,F,Solteiro(a),2,Guaianases
4143,F,Solteiro(a),2,Guaianases
4219,F,Solteiro(a),2,Guaianases
4257,F,Solteiro(a),2,Guaianases
4614,F,Solteiro(a),2,Guaianases
5118,F,Solteiro(a),2,Guaianases
5126,F,Solteiro(a),2,Guaianases
5153,F,Solteiro(a),2,Guaianases
5362,F,Solteiro(a),2,Guaianases
5365,F,Solteiro(a),2,Guaianases
5528,F,Solteiro(a),2,Guaianases
5597,F,Solteiro(a),2,Guaianases
5682,F,Solteiro(a),2,Guaianases
5908,F,Solteiro(a),2,Guaianases
5914,F,Solteiro(a),2,Guaianases
6114,F,Solteiro(a),2,Guaianases
6203,F,Solteiro(a),2,Guaianases
6341,F,Solteiro(a),2,Guaianases
6388,F,Solteiro(a),2,Guaianases
6598,F,Solteiro(a),2,Guaianases
6645,F,Solteiro(a),2,Guaianases
6739,F,Solteiro(a),2,Guaianases
6924,F,Solteiro(a),2,Guaianases
6957,F,Solteiro(a),2,Guaianases
7068,F,Solteiro(a),2,Guaianases
7072,F,Solteiro(a),2,Guaianases
7287,F,Solteiro(a),2,Guaianases
7305,F,Solteiro(a),2,Guaianases
7361,F,Solteiro(a),2,Guaianases
7822,F,Solteiro(a),2,Guaianases
8113,F,Solteiro(a),2,Guaianases
8220,F,Solteiro(a),2,Guaianases
